"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","","call-function","191","455988","0.0-191.0","","","","","","","","",""
"","4342.5999999940395","survey-likert","192","460331","0.0-192.0","","","","","","","{""judgement"":1}","[0]","1"
"","1299.2999999821186","survey-likert","193","461631","0.0-193.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","194","461632","0.0-194.0","","","","","","","","",""
"","null","html-keyboard-response","195","464633","0.0-195.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","196","467841","0.0-196.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713888.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","197","470845","0.0-197.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","198","473942","0.0-198.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713888.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","199","473942","0.0-199.0","","","","","","","","",""
"","3312.4000000059605","survey-likert","200","477255","0.0-200.0","","","","","","","{""judgement"":1}","[0]","0"
